,ID,name,name:en,landuse,addr:province,addr:city,addr:district,description,type,total,brownfield,commercial,construction,farmland,forest,grass,industrial,residential,retail,NTL,Over illumination,Tresspass,Clutter,geometry,brownfield_mean_distance,brownfield_mean_NTL,commercial_mean_distance,commercial_mean_NTL,construction_mean_distance,construction_mean_NTL,farmland_mean_distance,farmland_mean_NTL,forest_mean_distance,forest_mean_NTL,grass_mean_distance,grass_mean_NTL,industrial_mean_distance,industrial_mean_NTL,residential_mean_distance,residential_mean_NTL,retail_mean_distance,retail_mean_NTL,Over_illumination,centroid
2850,2850,合生·紫龙府,,residential,,,,,,231.0,0.0,29.0,22.0,1.0,5.0,35.0,4.0,118.0,3.0,29.5,9209.759765625,1.2240271119438213,0.0027790994318552,"POLYGON ((113.3248096 23.1041665, 113.324737 23.1036474, 113.3267963 23.1023552, 113.3270433 23.1026319, 113.3273665 23.1026364, 113.3276791 23.1024467, 113.3277075 23.1024614, 113.327736 23.102476, 113.3277782 23.1024482, 113.3278316 23.102454, 113.3280739 23.1025806, 113.3275585 23.1035173, 113.3273297 23.1039088, 113.3271194 23.1038462, 113.3270146 23.1040492, 113.3248096 23.1041665))",,,2371.7531715223486,40.88465572413793,1345.0483264278528,43.66977277272726,3094.590457800909,33.765,2152.011417937442,56.54299999999999,1725.9370340909238,42.48657211428572,1601.5244912967023,30.8537495,2008.0546794474822,37.533474652542374,1714.7155359748567,40.888333333333335,9209.760047,POINT (113.32643602762596 23.10336777252434)
2851,2851,琶洲安置型新社区,,residential,,,,,,229.0,0.0,26.0,24.0,1.0,10.0,36.0,6.0,110.0,3.0,35.86499786376953,9531.564453125,1.210959032107048,0.0031673202917975,"POLYGON ((113.3293312 23.1060193, 113.3295599 23.104636, 113.3296869 23.1045912, 113.3322582 23.104616, 113.3322582 23.1060743, 113.3314097 23.1060992, 113.3313955 23.1057504, 113.3304243 23.1057599, 113.3303581 23.1061128, 113.3293705 23.1061329, 113.3293312 23.1060193))",,,2361.9953560312706,43.101923346153846,1437.3895045465367,45.365416625,2943.3998500541197,33.765,1940.5772554686766,59.0415,1978.54924680426,42.75736177777778,2132.4302748783593,33.8983335,2109.417962870785,38.882227272727285,1793.744044248663,40.888333333333335,9531.565030000002,POINT (113.33083244962148 23.105313988696086)
2852,2852,黄埔花园,,residential,,,,,,36.0,1.0,0.0,5.0,5.0,0.0,0.0,9.0,11.0,0.0,46.34999847412109,1121.739990234375,0.1711929130491501,0.0038464169636846,"POLYGON ((113.4505536 23.1032686, 113.4508001 23.103569, 113.4537209 23.103399, 113.4532896 23.0994314, 113.4517863 23.0993388, 113.4506461 23.0995447, 113.4506199 23.1005981, 113.4505536 23.1032686))",2662.2458603096443,14.809999,,,2212.028854907666,27.7669998,2265.61732205694,9.9059994,,,,,2356.9536503223817,42.39611133333333,1274.403643944029,35.435909090909085,,,1121.7399970000001,POINT (113.45205272090686 23.10150749323564)
2853,2853,金逸雅居,,residential,,,,,,35.0,1.0,0.0,4.0,5.0,0.0,0.0,8.0,11.0,0.0,45.28499984741211,1065.6500244140625,0.1515216376303907,0.0038316862613921,"POLYGON ((113.4508276 23.0984499, 113.4508082 23.0973871, 113.4531082 23.0970078, 113.4532757 23.0987724, 113.452617 23.0988468, 113.4508276 23.0984499))",2333.8942120516817,14.809999,,,2244.311423574025,27.35124975,1827.294297934349,9.9059994,,,,,2249.5192592455214,42.42125025,1415.2072885036646,35.435909090909085,,,1065.649997,POINT (113.45211121094431 23.09795152362054)
2854,2854,远洋棠下小区,,residential,,,,,,132.0,5.0,7.0,26.0,2.0,0.0,6.0,2.0,75.0,0.0,39.59000015258789,4072.794921875,0.517473554341867,0.0027999408754125,"POLYGON ((113.3751764 23.126759, 113.3751858 23.1258871, 113.3758431 23.1259118, 113.3758247 23.1265182, 113.3760711 23.1265295, 113.3760157 23.1275014, 113.3757754 23.1274815, 113.3758185 23.1267817, 113.3751764 23.126759))",2379.1772509876455,33.960000599999994,1599.7086386150324,34.19642857142857,2139.5971798688997,27.89288453846154,3320.6392920685157,19.7625005,,,1761.6228988177088,32.571666666666665,1475.4150042453525,29.4275005,2088.041370193621,31.100533186666667,,,4072.794995,POINT (113.37562749341365 23.126529577429697)
2855,2855,南国花园,,residential,,,,,,234.0,2.0,23.0,27.0,0.0,9.0,40.0,2.0,112.0,5.0,38.38500213623047,9654.3359375,1.1960662759730714,0.0029054293299086,"POLYGON ((113.3381096 23.1184774, 113.3380413 23.1158575, 113.3393348 23.1157912, 113.3398014 23.1159377, 113.3401959 23.1162028, 113.3402831 23.1165133, 113.3398166 23.1166668, 113.3398166 23.1173436, 113.3404045 23.1175216, 113.34023 23.1178565, 113.3399152 23.1181565, 113.3395928 23.1182716, 113.3381096 23.1184774))",1841.9360081359932,38.7325015,1837.1010568391412,46.73173921739131,2273.2029080762914,44.534999740740744,,,2251.2729594501684,61.86,2428.1784999661822,38.999251075000004,1232.3529633444548,39.9875015,1973.3005355621342,39.02691961607143,2227.370202359569,40.384,9654.335039000001,POINT (113.33904331553765 23.117094432230445)
2856,2856,珠光·新城御景1期,,residential,,,,,,217.0,3.0,23.0,24.0,0.0,9.0,25.0,2.0,115.0,4.0,42.875,8896.8154296875,1.1150490262552464,0.002747559597239,"POLYGON ((113.3407611 23.1195868, 113.3407118 23.1188786, 113.3401542 23.1181983, 113.34045 23.1179576, 113.342047 23.1178739, 113.3421684 23.1193426, 113.3420887 23.1194821, 113.3407611 23.1195868))",1902.3305911274372,36.35666766666667,1935.2827196390556,46.204782695652185,2279.3903672799534,44.79416641666666,,,2372.47953791106,61.86,2073.9586308199614,39.231800639999996,1040.255871023302,39.9875015,1920.3606575631627,38.4201303826087,2033.5166818504708,39.655,8896.815009,POINT (113.34131163259201 23.11867967609437)
2857,2857,侨鑫汇悦台,,residential,,,,,,233.0,2.0,23.0,30.0,0.0,9.0,37.0,4.0,109.0,5.0,35.730003356933594,9655.525390625,1.1238091840341875,0.0029203726965692,"POLYGON ((113.3380565 23.1157284, 113.3379851 23.1148039, 113.3381841 23.1145447, 113.3402566 23.1143608, 113.3403211 23.1148887, 113.3398578 23.1157221, 113.3393465 23.1155913, 113.3380565 23.1157284))",1808.6662205390871,38.7325015,1934.7443745144255,46.49043486956523,2237.6646107146603,44.57249986666667,,,2003.2579971072928,61.86,2473.2423171907312,39.26337943243244,2313.593578978268,36.32875075,2057.2954911443007,39.311100862385324,2385.9080821874477,40.384,9655.525034999999,POINT (113.33913274342065 23.115040021979272)
2858,2858,海滨花园南区,,residential,,,,,,238.0,2.0,26.0,28.0,0.0,9.0,40.0,3.0,110.0,6.0,34.87999725341797,9875.0400390625,1.1681518603603347,0.0029399703984216,"POLYGON ((113.3355839 23.1160079, 113.3356653 23.1148816, 113.3375315 23.1146409, 113.3375771 23.1157014, 113.3357268 23.1161028, 113.3355839 23.1160079))",2110.885893616696,38.7325015,1919.0515394033832,46.01403853846153,2175.1495547279164,45.74464271428571,,,2168.992975895895,61.86,2389.778559030289,38.95337615,2036.6597043588881,37.710001,2030.0434103594819,39.34213636363637,2381.9571832992615,39.12416666666667,9875.040048,POINT (113.33656729207271 23.115347544856014)
2859,2859,海滨花园北区,,residential,,,,,,242.0,2.0,26.0,28.0,0.0,9.0,42.0,2.0,113.0,6.0,33.58000183105469,10005.390625,1.200449479868719,0.0029378125940387,"POLYGON ((113.3355325 23.1173272, 113.3355515 23.1164216, 113.3356118 23.1163474, 113.3376681 23.1158898, 113.337634 23.1171213, 113.3355325 23.1173272))",2114.3274492638793,38.7325015,1873.3846488951199,46.01403853846153,2255.4406027423543,45.29374975,,,2313.4782396698774,61.86,2356.0623899733755,39.16892966666667,1483.9265767132208,39.9875015,1990.453140360699,39.08676992920354,2319.9295378750694,39.12416666666667,10005.390047,POINT (113.33663983242627 23.11666785456694)
2860,2860,力迅上筑2期,,residential,,,,,,240.0,2.0,26.0,25.0,0.0,9.0,42.0,2.0,114.0,6.0,33.58000183105469,9926.384765625,1.1893108281231517,0.002941138658516,"POLYGON ((113.3354771 23.1183159, 113.3355135 23.1175121, 113.3367577 23.1173655, 113.3367733 23.1182515, 113.336776 23.1184046, 113.3367767 23.1184435, 113.3356319 23.1184496, 113.3354771 23.1183159))",2194.9159399650503,38.7325015,1792.4887957207636,46.24019238461538,2226.252489220627,45.84479972,,,2484.3875312449727,61.86,2276.8979151705967,39.16892966666667,1550.3465691258584,39.9875015,1956.0085715901328,39.070394754385966,2231.902525538058,39.12416666666667,9926.385047,POINT (113.3361500425227 23.11794223885427)
2861,2861,金碧华府,,residential,,,,,,245.0,2.0,28.0,25.0,0.0,9.0,42.0,2.0,117.0,5.0,33.58000183105469,10061.7548828125,1.2387566898610445,0.0030613906864577,"POLYGON ((113.3354453 23.1199994, 113.3376491 23.1197552, 113.3376605 23.1186145, 113.3361129 23.1186598, 113.3354832 23.1193261, 113.3354453 23.1199994))",2180.479676087121,38.7325015,1889.1405135564764,45.508928642857136,2317.4003614112157,45.84479972,,,2617.862180899504,61.86,2256.5574226927747,39.16892966666667,1531.5012788346623,39.9875015,1946.9713275870727,38.51423082051283,1924.4751142522787,40.384,10061.755051000002,POINT (113.3366074281438 23.119295455805386)
2862,2862,甲子村,,residential,,,,,,219.0,2.0,25.0,22.0,0.0,1.0,38.0,2.0,112.0,5.0,38.38500213623047,8655.1552734375,1.1560134225321903,0.0031820367386603,"POLYGON ((113.33636 23.1216537, 113.336771 23.1210782, 113.3366776 23.1204511, 113.3351318 23.1206358, 113.3356409 23.1212371, 113.33636 23.1216537))",2301.1330545306428,38.7325015,1660.366707225349,45.867800079999995,2313.4834231199343,45.01477240909091,,,2647.798941050551,62.5,2098.3653259707885,38.73894852631579,1643.0949524156697,39.9875015,1860.4668366998224,37.685803642857145,1805.6170277204187,40.384,8655.155051000002,POINT (113.33609680280408 23.12095797972071)
2863,2863,珠江别墅,,residential,,,,,,224.0,0.0,29.0,17.0,0.0,0.0,53.0,2.0,101.0,5.0,48.72999954223633,9302.576171875,1.3658224550765043,0.0035867326764918,"POLYGON ((113.3283247 23.1247759, 113.328526 23.1249715, 113.3309925 23.1246754, 113.330889 23.1242471, 113.3305613 23.1237237, 113.3299806 23.1232055, 113.3296874 23.123179, 113.3295091 23.1234223, 113.3287259 23.1235207, 113.3286229 23.1236724, 113.3283822 23.1237871, 113.3283247 23.1247759))",,,1524.9292288715076,45.92310344827585,2154.6868177510732,45.99147070588236,,,,,1956.1215696839306,40.65660483018867,2474.012452932241,39.9875015,1777.345569217237,40.64440612871287,1427.1034242164196,40.384,9302.575075,POINT (113.32956108716654 23.12416333808622)
2864,2864,珠光·新城御景2期北区,,residential,,,,,,197.0,5.0,17.0,19.0,0.0,0.0,19.0,2.0,119.0,4.0,49.72999954223633,7563.48486328125,1.0389926962580538,0.0029286783620225,"POLYGON ((113.3430276 23.1220186, 113.3425657 23.1201993, 113.3428446 23.1200711, 113.3454153 23.1199909, 113.3453456 23.1207122, 113.3447007 23.1207363, 113.3447044 23.1208829, 113.3448247 23.122013, 113.3430276 23.1220186))",2021.4322716833708,33.960000599999994,1754.2781814688587,44.81676482352941,2254.829528920696,45.698683789473684,,,,,1803.1705396407192,37.22026384210526,914.3463872186443,39.9875015,1877.3570469524066,37.07642854621849,2119.694965510475,39.655,7563.48501,POINT (113.34390865905884 23.120931600214146)
2865,2865,星汇雅苑,,residential,,,,,,198.0,5.0,18.0,13.0,0.0,0.0,19.0,2.0,125.0,4.0,49.72999954223633,7403.1201171875,1.0581961039435703,0.0029606204590322,"POLYGON ((113.3435714 23.1237935, 113.3432781 23.1228523, 113.3448496 23.1228572, 113.3448318 23.1233175, 113.3463828 23.123344, 113.3462685 23.1238332, 113.3435714 23.1237935))",2084.596305739478,33.960000599999994,1840.0975783518875,42.94416677777778,2119.680912450125,41.68499984615384,,,,,1598.1344151859528,37.11368489473684,1050.3223398965597,39.9875015,1808.8042318547614,36.55212000000001,2085.43523021697,39.655,7403.120019000002,POINT (113.34464432564866 23.12340439946318)
2866,2866,俊逸苑,,residential,,,,,,202.0,5.0,19.0,18.0,0.0,0.0,20.0,2.0,122.0,4.0,49.72999954223633,7679.48583984375,1.034358532950881,0.0029509947080439,"POLYGON ((113.3432781 23.1228523, 113.3430276 23.1220186, 113.3448247 23.122013, 113.344842 23.1228576, 113.3432781 23.1228523))",2090.5552203381617,33.960000599999994,1839.9724859050655,43.43605273684211,2295.2955276778775,45.25805527777778,,,,,1730.9206893456671,37.277750649999994,1010.6395851892762,39.9875015,1831.1031259040901,36.72094262295082,2066.6741050705996,39.655,7679.4850160000005,POINT (113.34399335559998 23.12242559865615)
2867,2867,华颖花园,,residential,,,,,,200.0,5.0,18.0,17.0,0.0,0.0,16.0,2.0,124.0,4.0,50.68000030517578,7293.07470703125,1.0558453276105857,0.0029064900795687,"POLYGON ((113.3472002 23.1253799, 113.3472776 23.1243421, 113.3485684 23.1243301, 113.3485771 23.1232962, 113.3477314 23.1233049, 113.3477533 23.122561, 113.3501383 23.122426, 113.350157 23.1247237, 113.3477426 23.124801, 113.3476819 23.1253765, 113.3472002 23.1253799))",1711.632818426501,33.960000599999994,1990.1479438004696,42.84916666666667,2297.0588846662786,38.64794117647059,,,,,1416.5231766399936,36.425000937499995,925.2076867825624,39.9875015,1799.055622159731,35.39564516129033,2454.4675295658026,39.655,7293.075021000001,POINT (113.34893820486826 23.123720000054476)
2868,2868,白马岗小区,,residential,,,,,,199.0,5.0,18.0,16.0,0.0,0.0,16.0,2.0,124.0,4.0,50.68000030517578,7231.0849609375,1.0445287881407472,0.0028546223245942,"POLYGON ((113.3476819 23.1253765, 113.3488027 23.1256299, 113.3490642 23.1261753, 113.3507688 23.1259176, 113.3507454 23.1251961, 113.3502504 23.1251832, 113.350157 23.1247237, 113.3477426 23.124801, 113.3476819 23.1253765))",1821.8305016817637,33.960000599999994,2016.7336674590993,42.84916666666667,2241.606143811106,37.384375125,,,,,1321.1644085930811,36.425000937499995,1136.7226475363218,39.9875015,1728.476476890056,35.39564516129033,2450.710340042381,39.655,7231.085023000001,POINT (113.34933314801467 23.12536360866442)
2869,2869,怡景花园,,residential,,,,,,205.0,5.0,18.0,21.0,0.0,9.0,19.0,2.0,111.0,4.0,46.744998931884766,8288.1396484375,1.0031079805752945,0.0026257862550261,"POLYGON ((113.3476973 23.1195303, 113.3476053 23.1183458, 113.3494739 23.1182454, 113.3501523 23.1187265, 113.3509342 23.1186102, 113.3510837 23.1193346, 113.3476973 23.1195303))",1372.2782460743003,33.960000599999994,2058.3286965617735,46.12222222222222,2260.710616617723,46.20023780952381,,,2389.604686448074,61.86,1986.7499334134252,37.97684278947368,593.8562064987582,39.9875015,1928.5601096949595,37.702567468468466,2659.6455705355265,39.655,8288.139999,POINT (113.34914606457922 23.118917423916503)
2870,2870,程界子富新村,,residential,,,,,,165.0,6.0,15.0,23.0,1.0,9.0,16.0,4.0,76.0,0.0,34.87000274658203,6684.20556640625,0.7075579704553339,0.0024204674745095,"POLYGON ((113.3552693 23.1133171, 113.3553498 23.1127671, 113.3576956 23.1129575, 113.3576323 23.1135127, 113.3552693 23.1133171))",1083.499947130261,34.68666716666666,2298.3332630229274,44.94466666666667,2179.491392894614,44.71043491304348,4052.9825184275023,19.29,2069.511325620167,61.86,2483.8600708879803,37.829375937500004,2131.7021112230273,36.54625075,2099.1042665696186,37.27934213157894,,,6684.205025000001,POINT (113.35648803643616 23.113139055104845)
2871,2871,都市兰亭,,residential,,,,,,164.0,5.0,12.0,18.0,1.0,3.0,15.0,2.0,94.0,1.0,36.61499786376953,5963.18505859375,0.8104904446834795,0.0027242879158182,"POLYGON ((113.3553958 23.1210796, 113.3555913 23.1199269, 113.3574771 23.1202282, 113.3571436 23.1214338, 113.3553958 23.1210796))",931.2104337375607,33.960000599999994,2013.0457833136795,45.05125,2178.7912767306975,42.78055555555556,3809.8321571776323,23.470001,2833.248483629139,62.18,1774.6098865379547,34.633001,1202.5310471518853,39.9875015,1746.0115001482336,34.24356390425532,2413.8068432963323,29.235,5963.185031,POINT (113.35641302098004 23.120662300194226)
2872,2872,昌乐园,,residential,,,,,,168.0,5.0,15.0,16.0,1.0,0.0,16.0,3.0,98.0,1.0,39.025001525878906,5890.69970703125,0.8373475866766515,0.0027635961209086,"POLYGON ((113.3573311 23.1231754, 113.3577673 23.1214765, 113.3586056 23.1217241, 113.3586056 23.1219055, 113.3595607 23.1225242, 113.3595426 23.1227538, 113.3593525 23.1233746, 113.3586204 23.1234318, 113.3586315 23.1240489, 113.3584069 23.1240719, 113.3580101 23.1240126, 113.3579797 23.1239463, 113.3582035 23.1238486, 113.3583287 23.1233742, 113.3573311 23.1231754))",1073.258973557839,33.960000599999994,2294.020643598837,42.690666666666665,2036.8054193414494,40.479375000000005,3459.1419539657013,23.470001,,,1793.410149237689,34.0518759375,2117.2226807538977,34.481668,1724.4178790271242,33.74265309183673,2392.8514682518216,29.235,5890.700028,POINT (113.3584063618084 23.122704382628044)
2873,2873,永康花园,,residential,,,,,,172.0,5.0,14.0,18.0,0.0,0.0,15.0,2.0,104.0,1.0,41.43999862670898,6141.8203125,0.8810328497682053,0.002805124822504,"POLYGON ((113.351346 23.1236256, 113.3512153 23.1227709, 113.3519345 23.1227366, 113.3519778 23.1232025, 113.3520092 23.1235397, 113.351346 23.1236256))",1451.5634415600232,33.960000599999994,1952.6100824333237,41.23571428571429,2269.509879345074,43.57388872222222,,,,,1515.7463865130655,34.27966753333333,955.8037399895405,39.9875015,1629.3669158886935,34.130048057692306,1818.5723821506344,29.235,6141.820016,POINT (113.35162175145443 23.123163633044705)
2874,2874,天一庄,,residential,,,,,,168.0,5.0,14.0,14.0,0.0,0.0,15.0,2.0,104.0,1.0,41.43999862670898,5902.1298828125,0.9183759272256666,0.0027185480616827,"POLYGON ((113.3513834 23.1237931, 113.3519952 23.1237416, 113.3524061 23.124025, 113.3528171 23.1246091, 113.3528778 23.125103, 113.3527564 23.1256871, 113.352436 23.1258103, 113.3524313 23.1251832, 113.3516888 23.1252047, 113.3513834 23.1237931))",1552.6866338476048,33.960000599999994,1974.5156913986953,41.23571428571429,2049.8774745324067,38.90285714285715,,,,,1442.2537272606132,34.27966753333333,1146.4621607646877,39.9875015,1559.8854150453399,34.130048057692306,1703.7537680654123,29.235,5902.130019,POINT (113.35216660619857 23.124637896587533)
2875,2875,康湖山庄,,residential,,,,,,169.0,5.0,14.0,16.0,0.0,0.0,15.0,2.0,103.0,1.0,41.43999862670898,5896.0595703125,0.8835445930895811,0.0027632094233639,"POLYGON ((113.3528544 23.1243343, 113.3532684 23.1238976, 113.3529245 23.1235913, 113.3527003 23.1231618, 113.3519778 23.1232025, 113.3520092 23.1235397, 113.3528544 23.1243343))",1430.5465820156132,33.960000599999994,1994.18925857059,41.23571428571429,2190.3986894363834,37.3196875,,,,,1432.650480638029,34.633001,1071.6036496748966,39.9875015,1596.7013802703912,33.84155339805825,1832.7661654004814,29.235,5896.060023,POINT (113.35260031701443 23.12366832298697)
2876,2876,穗乐花园,,residential,,,,,,172.0,5.0,15.0,18.0,1.0,0.0,15.0,2.0,102.0,1.0,39.025001525878906,6130.85546875,0.8526687712263157,0.0027492618225892,"POLYGON ((113.3546617 23.1228268, 113.3549606 23.1224016, 113.3561048 23.1226292, 113.3560067 23.1231575, 113.3558573 23.1231403, 113.3558059 23.123398, 113.3553109 23.1233507, 113.3546617 23.1228268))",1192.9484684190875,33.960000599999994,2186.0533672658144,42.50633333333334,2222.0035264743547,42.78055555555556,3677.4458642554177,23.470001,,,1561.5017783841483,34.633001,1233.0284967289529,39.9875015,1680.6003287858587,33.95857845098039,2124.2866587636545,29.235,6130.855025999999,POINT (113.35542066330416 23.12288144517168)
2877,2877,员村新村,,residential,,,,,,171.0,5.0,14.0,18.0,1.0,0.0,15.0,2.0,101.0,1.0,39.025001525878906,6069.96484375,0.8780069048516744,0.0027474219573985,"POLYGON ((113.3553109 23.1233507, 113.3567913 23.1244846, 113.3572769 23.1224617, 113.356455 23.1222684, 113.3565344 23.1219592, 113.3557078 23.1218218, 113.3557078 23.1219463, 113.3557732 23.1219936, 113.3557218 23.1221654, 113.3551568 23.1220881, 113.3549606 23.1224016, 113.3561048 23.1226292, 113.3560067 23.1231575, 113.3558573 23.1231403, 113.3558059 23.123398, 113.3553109 23.1233507))",1167.3088976015783,33.960000599999994,2192.936653967124,43.14392857142857,2229.273738218001,42.78055555555556,3591.125346300823,23.470001,,,1583.9432515494273,34.633001,1325.4877914929552,39.9875015,1678.7311192546115,33.73282185148515,2187.371976968671,29.235,6069.965031,POINT (113.35633479209586 23.123011435408156)
2878,2878,侨颖苑,,residential,,,,,,166.0,5.0,13.0,19.0,1.0,0.0,15.0,2.0,97.0,1.0,41.43999862670898,5997.59521484375,0.8383329794949227,0.002723470160377,"POLYGON ((113.3529992 23.1221224, 113.3529992 23.1214309, 113.3538445 23.1214524, 113.3537884 23.1223243, 113.3529992 23.1221224))",1205.415143749709,33.960000599999994,1942.41318736538,44.16884615384616,2288.9438485782744,44.10315757894737,3938.3093045257965,23.470001,,,1587.9204036983353,34.633001,982.3839885559046,39.9875015,1640.5181847638678,34.288711340206184,2079.089038936224,29.235,5997.595018,POINT (113.35342427132623 23.121830792189833)
2879,2879,旭日雅苑,,residential,,,,,,169.0,5.0,13.0,19.0,0.0,0.0,15.0,2.0,101.0,1.0,41.43999862670898,6131.439453125,0.8586834262110038,0.0027844513478305,"POLYGON ((113.3518037 23.1221525, 113.3529992 23.1221224, 113.3529992 23.1214309, 113.3530132 23.1211561, 113.3525742 23.1209628, 113.3517944 23.1209542, 113.3516309 23.1211904, 113.3518037 23.1221525))",1258.5751097489501,33.960000599999994,1900.5971626644262,44.16884615384616,2273.3264915596383,44.10315757894737,,,,,1654.3772601830653,34.27966753333333,870.5280204652178,39.9875015,1709.618058197643,34.54079202970296,2037.2138234405063,29.235,6131.44001,POINT (113.35234025471131 23.121553943411655)
2880,2880,百合苑B区,,residential,,,,,,145.0,5.0,9.0,19.0,2.0,5.0,7.0,4.0,84.0,0.0,40.5,5091.73974609375,0.6094849245118843,0.0028249718897417,"POLYGON ((113.3655719 23.1204241, 113.367337 23.1204611, 113.3673657 23.1201491, 113.3654339 23.1198689, 113.3655719 23.1204241))",1060.6671307042682,33.960000599999994,1986.1044122004637,39.852222222222224,2023.064260941972,35.78710505263158,3195.3436464364704,21.0725005,3441.6812803033777,61.54,1464.1186865516381,31.537857142857142,2411.080426930503,34.707501,2042.151905818077,33.60785703571428,,,5091.739997000001,POINT (113.36634458096353 23.12021605814195)
2881,2881,百合苑A区,,residential,,,,,,153.0,6.0,13.0,19.0,1.0,7.0,7.0,4.0,85.0,0.0,40.5,5451.4345703125,0.6124249984547057,0.0027646633253032,"POLYGON ((113.3653908 23.1194074, 113.3663251 23.1195992, 113.3665033 23.1187902, 113.3664171 23.1183725, 113.3651407 23.1185152, 113.3653908 23.1194074))",1248.100929500392,34.68666716666666,2264.171142607385,37.49730769230769,2058.7482258264004,35.78710505263158,3081.360232380865,18.675,3315.766665081132,61.67714285714286,1535.4682536604905,31.537857142857142,2436.4324842131527,34.707501,2100.773085491657,33.76941165882353,,,5451.434996,POINT (113.3658790801405 23.11894346243255)
2882,2882,基盛水韵蓝湾,,residential,,,,,,83.0,0.0,0.0,5.0,41.0,0.0,3.0,3.0,27.0,0.0,27.80500030517578,2456.244873046875,0.2088467925723735,0.0016948827590247,"POLYGON ((113.3937599 22.91285, 113.3938565 22.9122231, 113.3950796 22.9094808, 113.395659 22.9092732, 113.3951494 22.9102763, 113.3961901 22.9106815, 113.3953368 22.9123984, 113.3949561 22.9132608, 113.3937599 22.91285))",,,,,3057.108241214318,44.56999979999999,1751.5395108232854,17.31195124390244,,,2607.62377993526,51.301665333333325,1698.5992214624519,28.929999999999996,2929.821784380894,43.552777666666664,,,2456.244996000001,POINT (113.39491973450461 22.911530834557443)
2883,2883,越秀·可逸阳光,Yuexiu keyi Sunshine,residential,,,,,,121.0,0.0,1.0,7.0,14.0,0.0,10.0,4.0,79.0,4.0,34.05500030517578,4882.15966796875,0.5202849768534056,0.0024120765813808,"POLYGON ((113.3670845 22.914696, 113.3663373 22.9112677, 113.3666502 22.9109838, 113.367304 22.9117839, 113.3678831 22.9128851, 113.3682007 22.9139389, 113.3683034 22.9145713, 113.3670845 22.914696))",,,3121.720496490448,31.68,2603.133402850121,46.55999985714285,1788.7451127270767,25.161071571428575,,,2003.6589205365412,46.8274999,1122.466968534242,34.20375,2283.234673564853,41.6148732278481,1979.1788527398674,49.229999500000005,4882.159985,POINT (113.36728650855773 22.91307731995778)
2884,2884,金业花园,,residential,,,,,,129.0,0.0,3.0,3.0,13.0,0.0,7.0,3.0,95.0,3.0,37.269996643066406,4926.1845703125,0.7621736898373673,0.002589915942671,"POLYGON ((113.3566428 22.9167402, 113.3571518 22.9162068, 113.3595942 22.9154368, 113.3595522 22.9149938, 113.3617844 22.9143529, 113.3621347 22.9152605, 113.3626204 22.9207619, 113.362583 22.9207963, 113.3619619 22.9204823, 113.3566428 22.9167402))",,,2296.8739819458992,33.26833333333334,2027.367331970586,42.016666666666666,1955.0352825543998,27.99076953846154,,,1521.3898153500547,44.91000042857143,871.7038308483994,35.586666666666666,1964.9653817870078,38.9267894,1306.4684886697084,44.85166666666667,4926.185002,POINT (113.36037043329648 22.917247545100736)
2885,2885,朗陶居,,residential,,,,,,158.0,0.0,5.0,5.0,14.0,0.0,7.0,3.0,114.0,7.0,42.61499786376953,6007.52001953125,0.8418838265943706,0.0027370574745347,"POLYGON ((113.3573894 22.9212549, 113.3572908 22.9179177, 113.358819 22.9190698, 113.3585293 22.9196431, 113.3585355 22.9199098, 113.3586268 22.9200926, 113.3588744 22.9202775, 113.3591265 22.9203464, 113.3594674 22.9203679, 113.359827 22.9202861, 113.3602193 22.9199119, 113.3621527 22.9213873, 113.3573894 22.9212549))",,,2214.5455952360344,36.384,2204.868863493757,37.782,2116.263517607356,27.01964314285715,,,1353.789818285493,44.91000042857143,1110.1549357878694,35.586666666666666,1981.5204552619336,38.76188589473685,2097.64704315795,41.105000000000004,6007.520001000001,POINT (113.35892363956316 22.920270405422666)
